Enumeration_Code,Enumeration_Code_SDMX,Enumeration_Code2,Enumeration_Name,isAttribute,EnumerationValue_Code,EnumerationValue_Code_SDMX,EnumerationValue_Code2,EnumerationValue_Name,EnumerationValue_Type
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_0,ISCED97_0,ISCED97_0,Pre-primary education,string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_1,ISCED97_1,ISCED97_1,Primary education or first stage of basic education,string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_2,ISCED97_2,ISCED97_2,Lower secondary or second stage of basic education,string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_3,ISCED97_3,ISCED97_3,Upper secondary education,string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_4,ISCED97_4,ISCED97_4,Post-secondary non-tertiary education,string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_5,ISCED97_5,ISCED97_5,First stage of tertiary education (not leading directly to an advanced research qualification),string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_5A,ISCED97_5A,ISCED97_5A,First stage of tertiary education (theoretically based/research preparatory),string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_5B,ISCED97_5B,ISCED97_5B,First stage of tertiary education (practical/technical/occupationally specific),string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,ISCED97_6,ISCED97_6,ISCED97_6,Second stage of tertiary education (leading to an advanced research qualification),string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,AGG_0_1,AGG_0_1,AGG_0_1,Primary education or less,string
14,EDUCATION_LEV,EDUCATION_LEV,Education level,False,AGG_GE2,AGG_GE2,AGG_GE2,Secondary education or above,string
