Enumeration_Code,Enumeration_Code_SDMX,Enumeration_Code2,Enumeration_Name,isAttribute,EnumerationValue_Code,EnumerationValue_Code_SDMX,EnumerationValue_Code2,EnumerationValue_Name,EnumerationValue_Type
30,REPORTING_TYPE,REPORTING_TYPE,Reporting Type,False,N,N,N,National,string
30,REPORTING_TYPE,REPORTING_TYPE,Reporting Type,False,G,G,G,Global,string
30,REPORTING_TYPE,REPORTING_TYPE,Reporting Type,False,R,R,R,Regional,string
